block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.04],[-0.5],1,-0.5,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.04],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.04],[-0.5],1,-0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.59)]",0,"[np.float64(0.04), np.float64(-0.37)]",0,1,[-0.0768],[-0.46],2,-0.165,0.0,-0.59
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.59), np.float64(0.0)]",0,"[np.float64(0.37), np.float64(-0.04)]",0,1,[0.0768],[0.46],2,0.165,0.59,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.04],[0.5],1,0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.59), np.float64(0.0)]",0,"[np.float64(0.37), np.float64(-0.04)]",0,1,[0.0768],[0.46],2,0.165,0.59,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.59)]",0,"[np.float64(0.04), np.float64(-0.37)]",0,1,[-0.0768],[-0.46],2,-0.165,0.0,-0.59
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8083), np.float64(-0.0188)]",0,"[np.float64(0.1149), np.float64(-0.05800000000000001)]",0,1,[0.110656],[0.4232],3,0.028449999999999996,0.8083,-0.0188
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8083), np.float64(-0.0188)]",0,"[np.float64(0.1149), np.float64(0.9420000000000001)]",0,1,[0.150656],[0.9232],3,0.5284500000000001,0.8083,-0.0188
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0236), np.float64(-0.7639)]",0,"[np.float64(-0.9468), np.float64(-0.1593)]",0,1,[-0.150656],[-0.9232],3,-0.55305,0.0236,-0.7639
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0236), np.float64(-0.7639)]",0,"[np.float64(0.05320000000000001), np.float64(0.8407)]",0,1,[-0.070656],[0.0768],3,0.44695,0.0236,-0.7639
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.8760910000000001), np.float64(0.42394000000000004)]",0,"[np.float64(-1.026747), np.float64(0.42540399999999995)]",0,1,[0.17860352],[0.349344],4,-0.3006715000000001,0.8760910000000001,0.42394000000000004
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(0.05498800000000001), np.float64(-0.36877100000000007)]",0,"[np.float64(-0.984332), np.float64(0.43942700000000007)]",0,1,[-0.10500352],[-0.429344],4,-0.2724525,0.05498800000000001,-0.36877100000000007
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.535012), np.float64(-0.838771)]",0,"[np.float64(0.685668), np.float64(0.9894270000000001)]",0,1,[-0.13860352],[0.150656],4,0.8375475000000001,-0.535012,-0.838771
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8760910000000001), np.float64(-0.046060000000000004)]",0,"[np.float64(0.01325299999999996), np.float64(-0.064596)]",0,1,[0.14180352],[0.389344],4,-0.02567150000000002,0.8760910000000001,-0.046060000000000004
