block_number,trial_number,state_id,stim_id,action,w_values
0,384,State DG,DG,1,"[np.float64(-0.6535843489391215), np.float64(-0.2001580132838558)]"
0,385,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,386,State AH,AH,0,"[np.float64(0.8182551415113539), np.float64(-0.7998419867161443)]"
0,387,State AG,AG,0,"[np.float64(0.8182551415113539), np.float64(-0.2001580132838558)]"
0,388,State DE,DE,1,"[np.float64(-0.6535843489391215), np.float64(0.6435626292626384)]"
0,389,State DG,DG,1,"[np.float64(-0.6535843489391215), np.float64(-0.2001580132838558)]"
0,390,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,391,State CD,CD,0,"[np.float64(0.34641565106087846), np.float64(-0.6535843489391215)]"
0,392,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,393,State GF,GF,0,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,394,State CB,CB,0,"[np.float64(0.34641565106087846), np.float64(-0.18174485848864613)]"
0,395,State EN,EN,0,"[np.float64(0.6435626292626384), np.float64(0.89)]"
0,396,State DF,DF,1,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,397,State DG,DG,1,"[np.float64(-0.6535843489391215), np.float64(-0.2001580132838558)]"
0,398,State CE,CE,1,"[np.float64(0.34641565106087846), np.float64(0.6435626292626384)]"
0,399,State AD,AD,0,"[np.float64(0.8182551415113539), np.float64(-0.6535843489391215)]"
0,400,State DF,DF,1,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,401,State GF,GF,0,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,402,State BF,BF,1,"[np.float64(-0.18174485848864613), np.float64(-0.35643737073736165)]"
0,403,State BG,BG,0,"[np.float64(-0.18174485848864613), np.float64(-0.2001580132838558)]"
0,404,State EN,EN,0,"[np.float64(0.6435626292626384), np.float64(0.89)]"
0,405,State BE,BE,1,"[np.float64(-0.18174485848864613), np.float64(0.6435626292626384)]"
0,406,State BH,BH,0,"[np.float64(-0.18174485848864613), np.float64(-0.7998419867161443)]"
0,407,State DG,DG,1,"[np.float64(-0.6535843489391215), np.float64(-0.2001580132838558)]"
0,408,State CD,CD,0,"[np.float64(0.34641565106087846), np.float64(-0.6535843489391215)]"
0,409,State CE,CE,1,"[np.float64(0.34641565106087846), np.float64(0.6435626292626384)]"
0,410,State GH,GH,0,"[np.float64(-0.2001580132838558), np.float64(-0.7998419867161443)]"
0,411,State DN,DN,1,"[np.float64(-0.6535843489391215), np.float64(0.89)]"
0,412,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,413,State CB,CB,0,"[np.float64(0.34641565106087846), np.float64(-0.18174485848864613)]"
0,414,State CE,CE,1,"[np.float64(0.34641565106087846), np.float64(0.6435626292626384)]"
0,415,State CE,CE,1,"[np.float64(0.34641565106087846), np.float64(0.6435626292626384)]"
0,416,State GF,GF,0,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,417,State BE,BE,1,"[np.float64(-0.18174485848864613), np.float64(0.6435626292626384)]"
0,418,State AH,AH,0,"[np.float64(0.8182551415113539), np.float64(-0.7998419867161443)]"
0,419,State EF,EF,0,"[np.float64(0.6435626292626384), np.float64(-0.35643737073736165)]"
0,420,State DH,DH,0,"[np.float64(-0.6535843489391215), np.float64(-0.7998419867161443)]"
0,421,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,422,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,423,State CG,CG,0,"[np.float64(0.34641565106087846), np.float64(-0.2001580132838558)]"
0,424,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,425,State AN,AN,0,"[np.float64(0.8182551415113539), np.float64(0.89)]"
0,426,State CN,CN,1,"[np.float64(0.34641565106087846), np.float64(0.89)]"
0,427,State BF,BF,0,"[np.float64(-0.18174485848864613), np.float64(-0.35643737073736165)]"
0,428,State BE,BE,0,"[np.float64(-0.18174485848864613), np.float64(0.6435626292626384)]"
0,429,State GN,GN,1,"[np.float64(-0.2001580132838558), np.float64(0.89)]"
0,430,State BE,BE,1,"[np.float64(-0.18174485848864613), np.float64(0.6435626292626384)]"
0,431,State DN,DN,1,"[np.float64(-0.6535843489391215), np.float64(0.89)]"
0,432,State DG,DG,1,"[np.float64(-0.6535843489391215), np.float64(-0.2001580132838558)]"
0,433,State CN,CN,1,"[np.float64(0.34641565106087846), np.float64(0.89)]"
0,434,State CF,CF,0,"[np.float64(0.34641565106087846), np.float64(-0.35643737073736165)]"
0,435,State DE,DE,1,"[np.float64(-0.6535843489391215), np.float64(0.6435626292626384)]"
0,436,State CF,CF,0,"[np.float64(0.34641565106087846), np.float64(-0.35643737073736165)]"
0,437,State EN,EN,1,"[np.float64(0.6435626292626384), np.float64(0.89)]"
0,438,State EH,EH,0,"[np.float64(0.6435626292626384), np.float64(-0.7998419867161443)]"
0,439,State CF,CF,0,"[np.float64(0.34641565106087846), np.float64(-0.35643737073736165)]"
0,440,State BH,BH,0,"[np.float64(-0.18174485848864613), np.float64(-0.7998419867161443)]"
0,441,State AG,AG,0,"[np.float64(0.8182551415113539), np.float64(-0.2001580132838558)]"
0,442,State BE,BE,1,"[np.float64(-0.18174485848864613), np.float64(0.6435626292626384)]"
0,443,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,444,State FN,FN,1,"[np.float64(-0.35643737073736165), np.float64(0.89)]"
0,445,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,446,State AN,AN,1,"[np.float64(0.8182551415113539), np.float64(0.89)]"
0,447,State DF,DF,1,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,448,State GF,GF,1,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,449,State CG,CG,0,"[np.float64(0.34641565106087846), np.float64(-0.2001580132838558)]"
0,450,State DH,DH,1,"[np.float64(-0.6535843489391215), np.float64(-0.7998419867161443)]"
0,451,State EF,EF,0,"[np.float64(0.6435626292626384), np.float64(-0.35643737073736165)]"
0,452,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,453,State GN,GN,1,"[np.float64(-0.2001580132838558), np.float64(0.89)]"
0,454,State DH,DH,0,"[np.float64(-0.6535843489391215), np.float64(-0.7998419867161443)]"
0,455,State DF,DF,0,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,456,State GN,GN,1,"[np.float64(-0.2001580132838558), np.float64(0.89)]"
0,457,State FN,FN,1,"[np.float64(-0.35643737073736165), np.float64(0.89)]"
0,458,State AE,AE,0,"[np.float64(0.8182551415113539), np.float64(0.6435626292626384)]"
0,459,State DH,DH,0,"[np.float64(-0.6535843489391215), np.float64(-0.7998419867161443)]"
0,460,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,461,State BH,BH,0,"[np.float64(-0.18174485848864613), np.float64(-0.7998419867161443)]"
0,462,State AN,AN,1,"[np.float64(0.8182551415113539), np.float64(0.89)]"
0,463,State AF,AF,0,"[np.float64(0.8182551415113539), np.float64(-0.35643737073736165)]"
0,464,State CB,CB,0,"[np.float64(0.34641565106087846), np.float64(-0.18174485848864613)]"
0,465,State AF,AF,0,"[np.float64(0.8182551415113539), np.float64(-0.35643737073736165)]"
0,466,State CF,CF,0,"[np.float64(0.34641565106087846), np.float64(-0.35643737073736165)]"
0,467,State EN,EN,1,"[np.float64(0.6435626292626384), np.float64(0.89)]"
0,468,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,469,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,470,State AD,AD,0,"[np.float64(0.8182551415113539), np.float64(-0.6535843489391215)]"
0,471,State EF,EF,0,"[np.float64(0.6435626292626384), np.float64(-0.35643737073736165)]"
0,472,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,473,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,474,State FN,FN,1,"[np.float64(-0.35643737073736165), np.float64(0.89)]"
0,475,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,476,State FN,FN,1,"[np.float64(-0.35643737073736165), np.float64(0.89)]"
0,477,State CG,CG,1,"[np.float64(0.34641565106087846), np.float64(-0.2001580132838558)]"
0,478,State BG,BG,1,"[np.float64(-0.18174485848864613), np.float64(-0.2001580132838558)]"
0,479,State CG,CG,0,"[np.float64(0.34641565106087846), np.float64(-0.2001580132838558)]"
0,480,State AB,AB,0,"[np.float64(0.8182551415113539), np.float64(-0.18174485848864613)]"
0,481,State AF,AF,0,"[np.float64(0.8182551415113539), np.float64(-0.35643737073736165)]"
0,482,State AD,AD,0,"[np.float64(0.8182551415113539), np.float64(-0.6535843489391215)]"
0,483,State BG,BG,1,"[np.float64(-0.18174485848864613), np.float64(-0.2001580132838558)]"
0,484,State AG,AG,0,"[np.float64(0.8182551415113539), np.float64(-0.2001580132838558)]"
0,485,State AE,AE,0,"[np.float64(0.8182551415113539), np.float64(0.6435626292626384)]"
0,486,State CE,CE,0,"[np.float64(0.34641565106087846), np.float64(0.6435626292626384)]"
0,487,State AG,AG,0,"[np.float64(0.8182551415113539), np.float64(-0.2001580132838558)]"
0,488,State AN,AN,1,"[np.float64(0.8182551415113539), np.float64(0.89)]"
0,489,State GH,GH,0,"[np.float64(-0.2001580132838558), np.float64(-0.7998419867161443)]"
0,490,State CD,CD,0,"[np.float64(0.34641565106087846), np.float64(-0.6535843489391215)]"
0,491,State GF,GF,1,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,492,State CG,CG,0,"[np.float64(0.34641565106087846), np.float64(-0.2001580132838558)]"
0,493,State GN,GN,1,"[np.float64(-0.2001580132838558), np.float64(0.89)]"
0,494,State AN,AN,1,"[np.float64(0.8182551415113539), np.float64(0.89)]"
0,495,State BG,BG,0,"[np.float64(-0.18174485848864613), np.float64(-0.2001580132838558)]"
0,496,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,497,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,498,State CE,CE,1,"[np.float64(0.34641565106087846), np.float64(0.6435626292626384)]"
0,499,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,500,State AB,AB,0,"[np.float64(0.8182551415113539), np.float64(-0.18174485848864613)]"
0,501,State GH,GH,0,"[np.float64(-0.2001580132838558), np.float64(-0.7998419867161443)]"
0,502,State DF,DF,1,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,503,State DE,DE,1,"[np.float64(-0.6535843489391215), np.float64(0.6435626292626384)]"
0,504,State CD,CD,0,"[np.float64(0.34641565106087846), np.float64(-0.6535843489391215)]"
0,505,State AF,AF,0,"[np.float64(0.8182551415113539), np.float64(-0.35643737073736165)]"
0,506,State EH,EH,0,"[np.float64(0.6435626292626384), np.float64(-0.7998419867161443)]"
0,507,State BG,BG,1,"[np.float64(-0.18174485848864613), np.float64(-0.2001580132838558)]"
0,508,State BN,BN,1,"[np.float64(-0.18174485848864613), np.float64(0.89)]"
0,509,State GF,GF,0,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,510,State AB,AB,0,"[np.float64(0.8182551415113539), np.float64(-0.18174485848864613)]"
0,511,State CB,CB,0,"[np.float64(0.34641565106087846), np.float64(-0.18174485848864613)]"
0,512,State BH,BH,1,"[np.float64(-0.18174485848864613), np.float64(-0.7998419867161443)]"
0,513,State DF,DF,1,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,514,State DN,DN,1,"[np.float64(-0.6535843489391215), np.float64(0.89)]"
0,515,State DN,DN,1,"[np.float64(-0.6535843489391215), np.float64(0.89)]"
0,516,State GH,GH,0,"[np.float64(-0.2001580132838558), np.float64(-0.7998419867161443)]"
0,517,State CH,CH,0,"[np.float64(0.34641565106087846), np.float64(-0.7998419867161443)]"
0,518,State CN,CN,1,"[np.float64(0.34641565106087846), np.float64(0.89)]"
0,519,State HN,HN,1,"[np.float64(-0.7998419867161443), np.float64(0.89)]"
0,520,State CN,CN,1,"[np.float64(0.34641565106087846), np.float64(0.89)]"
0,521,State CG,CG,0,"[np.float64(0.34641565106087846), np.float64(-0.2001580132838558)]"
0,522,State CF,CF,0,"[np.float64(0.34641565106087846), np.float64(-0.35643737073736165)]"
0,523,State GN,GN,1,"[np.float64(-0.2001580132838558), np.float64(0.89)]"
0,524,State CD,CD,0,"[np.float64(0.34641565106087846), np.float64(-0.6535843489391215)]"
0,525,State BF,BF,1,"[np.float64(-0.18174485848864613), np.float64(-0.35643737073736165)]"
0,526,State GH,GH,0,"[np.float64(-0.2001580132838558), np.float64(-0.7998419867161443)]"
0,527,State EN,EN,1,"[np.float64(0.6435626292626384), np.float64(0.89)]"
0,528,State DF,DF,1,"[np.float64(-0.6535843489391215), np.float64(-0.35643737073736165)]"
0,529,State GF,GF,0,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,530,State FN,FN,1,"[np.float64(-0.35643737073736165), np.float64(0.89)]"
0,531,State BF,BF,0,"[np.float64(-0.18174485848864613), np.float64(-0.35643737073736165)]"
0,532,State GN,GN,1,"[np.float64(-0.2001580132838558), np.float64(0.89)]"
0,533,State BG,BG,0,"[np.float64(-0.18174485848864613), np.float64(-0.2001580132838558)]"
0,534,State AH,AH,0,"[np.float64(0.8182551415113539), np.float64(-0.7998419867161443)]"
0,535,State AF,AF,0,"[np.float64(0.8182551415113539), np.float64(-0.35643737073736165)]"
0,536,State GF,GF,0,"[np.float64(-0.2001580132838558), np.float64(-0.35643737073736165)]"
0,537,State AD,AD,0,"[np.float64(0.8182551415113539), np.float64(-0.6535843489391215)]"
0,538,State CB,CB,0,"[np.float64(0.34641565106087846), np.float64(-0.18174485848864613)]"
